Date,close,high,low,open,volume,adj_close,returns,ma_20,volatility
2023-02-01,20.920923233032227,21.169659387182808,19.590326660737446,19.670242250628736,660477000,20.920923233032227,7.196602652191597,17.58614239692688,3.603744999067475
2023-02-02,21.68611717224121,21.9258639706003,20.67818184085696,20.97786486247128,564276000,21.68611717224121,3.657553400897773,17.933775663375854,3.616035521645139
2023-02-03,21.0777587890625,21.72207934933685,20.767085792265146,20.977863818383533,429366000,21.0777587890625,-2.8052895700361957,18.27516551017761,3.5807258799591146
2023-02-06,21.066768646240234,21.54726056931194,20.76408666695872,20.7840660402103,452197000,21.066768646240234,-0.052140945971768105,18.586337089538574,3.573011197924619
2023-02-07,22.149625778198242,22.235535559887833,21.12770349826597,21.359459276744385,664150000,22.149625778198242,5.140119731420056,18.91324210166931,3.571283462380555
2023-02-08,22.181589126586914,22.853879916035094,21.984796321260635,22.363396450827928,559651000,22.181589126586914,0.1443064939730565,19.227710056304932,3.591016881483754
2023-02-09,22.313453674316406,22.995734263923605,22.0966833667124,22.582171117953777,523876000,22.313453674316406,0.5944774604603964,19.54417610168457,3.5907426159614255
2023-02-10,21.242582321166992,22.05472500108008,20.789062350237074,21.667135439240298,550737000,21.242582321166992,-4.799218304703878,19.78162565231323,3.8559158045203774
2023-02-13,21.765031814575195,22.024757958584203,20.93990234696834,21.515295357490146,474919000,21.765031814575195,2.4594443627864004,20.02581787109375,3.857497386961487
2023-02-14,22.946786880493164,23.02470377641566,21.343477267064582,21.555253690620347,675474000,22.946786880493164,5.429604128244803,20.288990116119386,3.891795503883004
2023-02-15,22.740005493164062,22.830909178097187,22.082700019847906,22.52523196197497,420575000,22.740005493164062,-0.9011343871628719,20.558056163787843,3.8565600620659133
2023-02-16,21.978805541992188,22.526226251527607,21.903883847439104,22.109666050196253,412026000,21.978805541992188,-3.3474044296106342,20.819630241394044,3.8449471574408376
2023-02-17,21.365453720092773,21.717081932888007,20.9528889890741,21.60819758522636,465888000,21.365453720092773,-2.790651296893998,20.99689311981201,3.7687008403707676
2023-02-21,20.633228302001953,21.471342710023446,20.59626664817325,20.97786395244178,410015000,20.633228302001953,-3.427146587587848,21.0699161529541,3.550243171133036
2023-02-22,20.73212432861328,21.081755798453145,20.39947513838324,20.685174889382303,513184000,20.73212432861328,0.4793046689728797,21.14428768157959,3.550238944440847
2023-02-23,23.63905143737793,23.862816211883125,23.000725173511558,23.415288568210517,1117995000,23.63905143737793,14.021366371764788,21.36110887527466,4.671895403955001
2023-02-24,23.261457443237305,23.449260935030985,22.92281593028707,23.20052281530855,589716000,23.261457443237305,-1.5973314121376925,21.53512535095215,4.698265947712142
2023-02-27,23.476224899291992,23.854825071141974,23.429275467548678,23.6450473658971,452994000,23.476224899291992,0.9232760095912562,21.691759872436524,4.676354266039617
2023-02-28,23.191526412963867,23.79988559289662,23.1815367258424,23.347362102450354,455963000,23.191526412963867,-1.2127098268542746,21.89424600601196,4.43243982549711
2023-03-01,22.674072265625,23.23148459935281,22.484272025585433,23.167550984389926,460026000,22.674072265625,-2.231220740389106,22.052129364013673,4.486118935548295
2023-03-02,23.28942108154297,23.35535148775119,22.408350934456944,22.464293559566894,389415000,23.28942108154297,2.7138875130554574,22.17055425643921,4.25822418789768
2023-03-03,23.864818572998047,23.874808261321643,23.10561940844885,23.295419675920705,412393000,23.864818572998047,2.4706388769409227,22.27948932647705,4.221776746464774
2023-03-06,23.5291690826416,24.22243577267556,23.462238375938345,23.865813694172704,437429000,23.5291690826416,-1.4064615212965315,22.402059841156007,4.174400912345744
2023-03-07,23.267410278320312,24.103670147283054,23.220450948624734,23.57913470137619,515154000,23.267410278320312,-1.1124863925364825,22.51209192276001,4.190231305832648
2023-03-08,24.15961456298828,24.178598765957478,23.40328406914848,23.46622807879238,513573000,24.15961456298828,3.8345663483627668,22.612591361999513,4.125074638519503
2023-03-09,23.41526985168457,24.4323690005714,23.362315331755266,24.15361456298328,501257000,23.41526985168457,-3.080946135804763,22.674275398254395,4.2025316469735
2023-03-10,22.944686889648438,23.60610198543216,22.705897972493613,23.388294401646913,474866000,22.944686889648438,-2.0097268364484666,22.705837059020997,4.234810570027414
2023-03-13,22.94568634033203,23.2773934204727,22.27727934666776,22.731876826184696,421890000,22.94568634033203,0.00435591336853669,22.790992259979248,4.068049491528127
2023-03-14,24.041717529296875,24.197579694405405,23.439250204223796,23.475219568886814,474910000,24.041717529296875,4.776632839429729,22.90482654571533,4.15992234951191
2023-03-15,24.20656967163086,24.26451702592668,23.339337433810194,23.73998179778675,524486000,24.20656967163086,0.685692035658847,22.967815685272218,4.000863298741067
2023-03-16,25.51841163635254,25.565369047622582,23.872866995148154,24.005750694887265,583253000,25.51841163635254,5.419363348533879,23.10673599243164,4.144737044429134
2023-03-17,25.702247619628906,26.375651279421106,25.645296921004547,25.95902028263856,848547000,25.702247619628906,0.7204052740276357,23.292908096313475,4.036350966572688
2023-03-20,25.877090454101562,26.000981321988803,25.107771080019624,25.592342695819287,432747000,25.877090454101562,0.6802628200466287,23.518489933013917,3.94474869405647
2023-03-21,26.17582893371582,26.36865903671038,25.358553488198883,26.156846636843376,547408000,26.17582893371582,1.1544515800342214,23.79561996459961,3.8026021985526577
2023-03-22,26.44458770751953,27.56459639821907,26.213791142891207,26.401624569988297,797295000,26.44458770751953,1.02674407937291,24.081243133544923,3.7986424212730934
2023-03-23,27.16695213317871,27.474680300568725,26.666395768826245,27.091019134511235,564889000,27.16695213317871,2.73161538250708,24.25763816833496,2.381506828180122
2023-03-24,26.75531578063965,27.14297311837725,26.331690982855743,27.007093717949058,454920000,26.75531578063965,-1.515209915787108,24.432331085205078,2.3773600417805807
2023-03-27,26.50753402709961,26.97611906928059,26.34168048471256,26.81326313262677,361026000,26.50753402709961,-0.9261028932401327,24.583896541595458,2.4051952158114154
2023-03-28,26.386642456054688,26.4895520016458,25.8271382618564,26.42361038825946,356104000,26.386642456054688,-0.4560649471253342,24.74365234375,2.380405592088147
2023-03-29,26.96013069152832,27.054047407093574,26.573473879413093,26.80127284346235,393694000,26.96013069152832,2.1734035939916962,24.957955265045165,2.29986244422684
2023-03-30,27.358779907226562,27.474678436555607,27.078028306822056,27.204916786801245,364516000,27.358779907226562,1.47866202971898,25.161423206329346,2.2647429064753504
2023-03-31,27.752429962158203,27.809378749397688,27.081023503257455,27.115992391152133,433933000,27.752429962158203,1.438843604380402,25.355803775787354,2.237045168427123
2023-04-03,27.940265655517578,27.97523454624746,27.311822283407086,27.48466960367856,398716000,27.940265655517578,0.67682611438169,25.576358604431153,2.1775448169064355
2023-04-04,27.42871856689453,27.975235662091706,27.28284778669967,27.941265336695817,368592000,27.42871856689453,-1.8308597882712996,25.784424018859863,2.2177817172581653
2023-04-05,26.85722541809082,26.97412061023067,26.371655203421952,26.80527136414144,515015000,26.85722541809082,-2.0835575946062668,25.91930456161499,2.193163565115053
2023-04-06,27.013084411621094,27.05604564313856,26.40362339232595,26.560484102488175,397654000,27.013084411621094,0.5803242557784305,26.099195289611817,2.019803861810624
2023-04-10,27.554607391357422,27.59657006024275,26.645412420852104,26.7992755400983,395279000,27.554607391357422,2.0046691872897204,26.329691314697264,1.9300238470649878
2023-04-11,27.144969940185547,27.765420962103274,27.102006799330113,27.699479353630412,314378000,27.144969940185547,-1.4866386784388008,26.539655494689942,1.9956263136202321
2023-04-12,26.471567153930664,27.443706150535657,26.42460783917617,27.345793254176353,446259000,26.471567153930664,-2.4807645311036963,26.66114797592163,1.9041652970186531
2023-04-13,26.439592361450195,26.863217112653786,26.305712014928602,26.71035256577281,353615000,26.439592361450195,-0.12078919353182282,26.7727991104126,1.9085514103739614
2023-04-14,26.734329223632812,26.859218648304658,26.196805033128154,26.480554202360153,395660000,26.734329223632812,1.1147556972638917,26.83359498977661,1.5236647898375766
2023-04-17,26.978116989135742,26.98211316139373,26.409620037298097,26.541503250119483,321471000,26.978116989135742,0.911890339434529,26.897388458251953,1.5274126204224376
2023-04-18,27.642526626586914,28.085135558158072,27.332801374544683,27.508646286112445,604812000,27.642526626586914,2.4627724674733065,26.98566026687622,1.6037168923495564
2023-04-19,27.90629768371582,27.975236904297546,27.20791647127858,27.336802094498506,358660000,27.90629768371582,0.9542219518935191,27.072183704376222,1.5990010509555466
2023-04-20,27.080028533935547,28.005210147455717,26.976120423056454,27.646526498743864,427713000,27.080028533935547,-2.9608698335588435,27.10395574569702,1.749442471086921
